"CLIENT_ID";"NAME";"CATEGORY"
543;"ОАО Осипова";"Средний бизнес"
544;"Чернова и партнеры";"Средний бизнес"
545;"ЗАО Лукин";"Малый бизнес"
546;"РАО Мясникова, Красильников и Бобылева";"Малый бизнес"
547;"ИП Фадеева Чернов";"Средний бизнес"
548;"Сергеев Инк";"Средний бизнес"
549;"ЗАО Муравьева";"Малый бизнес"
550;"Новосибирскэнергосбыт";"Средний бизнес"
551;"ОАО Шубина, Маслова и Соколов";"Малый бизнес"
552;"АО Ковалев, Борисов и Ситникова";"Средний бизнес"
553;"НПО Кудрявцев, Соболева и Фомичева";"Средний бизнес"
554;"ОАО Абрамов-Сысоев";"Средний бизнес"
555;"РАО Шестакова-Бурова";"Средний бизнес"
556;"ОАО Соколов, Ковалев и Шашков";"Средний бизнес"
557;"ИП Яковлева, Константинова и Гуляева";"Средний бизнес"
558;"АО Михеева-Ситников";"Малый бизнес"
559;"ООО Сидорова Пахомова";"Малый бизнес"
560;"Бурова Инк";"Средний бизнес"
561;"ОАО Вишнякова";"Средний бизнес"
562;"ООО Богданов-Уваров";"Малый бизнес"
563;"ОАО Терентьев";"Малый бизнес"
564;"ОАО Полякова";"Средний бизнес"
565;"ЗАО Карпова Андреев";"Малый бизнес"
888;"ЗАО Ширяева";"Средний бизнес"
566;"АО Савин, Степанова и Кабанов";"Малый бизнес"
567;"РАО Быков";"Малый бизнес"
568;"ООО Медведев Давыдов";"Малый бизнес"
569;"Сидорова Лтд";"Малый бизнес"
570;"АО Козлова-Меркушева";"Средний бизнес"
571;"ЗАО Кулаков Абрамов";"Малый бизнес"
572;"ОАО Васильев";"Малый бизнес"
573;"ИП Гришин, Белова и Шестакова";"Средний бизнес"
574;"Мясникова Групп";"Малый бизнес"
575;"Евсеева Групп";"Средний бизнес"
576;"НПО Прохоров, Сафонов и Коновалова";"Средний бизнес"
577;"ОАО Якушева Фролова";"Малый бизнес"
578;"Кудрявцева Инк";"Малый бизнес"
579;"Никонова Инкорпорэйтед";"Малый бизнес"
580;"Эбботт лэбораториз (Abbott Laboratories)";"Малый бизнес"
581;"ООО Овчинникова";"Малый бизнес"
582;"Макарова Лтд";"Средний бизнес"
583;"РАО Игнатова-Воронов";"Средний бизнес"
584;"АО Мухина-Наумова";"Малый бизнес"
585;"Жданов Лтд";"Малый бизнес"
586;"ЗАО Гурьева Пономарева";"Средний бизнес"
587;"Нокиан Шина (Nokian)";"Средний бизнес"
588;"АО Логинова";"Малый бизнес"
589;"ОАО Симонова-Тарасова";"Средний бизнес"
590;"Командор-Холдинг";"Средний бизнес"
591;"НПО Симонов, Рыбаков и Лукина";"Средний бизнес"
592;"Ресурс";"Средний бизнес"
593;"ОАО Журавлев Устинов";"Средний бизнес"
594;"НПО Поляков Матвеев";"Средний бизнес"
595;"Сатурн-Р";"Средний бизнес"
596;"ООО Якушев-Куликов";"Малый бизнес"
597;"Мишин Лимитед";"Малый бизнес"
598;"НПО Горшкова";"Средний бизнес"
599;"ИП Моисеева-Крюков";"Средний бизнес"
600;"ИП Родионов, Дроздова и Ильина";"Средний бизнес"
601;"ИП Веселов, Суворова и Маркова";"Малый бизнес"
602;"НПО Волкова Боброва";"Малый бизнес"
603;"Л'Этуаль";"Малый бизнес"
604;"РАО Маслова, Денисова и Калинина";"Средний бизнес"
605;"ЗАО Шестаков";"Малый бизнес"
606;"ОТП Банк";"Малый бизнес"
607;"Матвеева Лтд";"Средний бизнес"
608;"Архипова и партнеры";"Средний бизнес"
609;"Бобылев Групп";"Малый бизнес"
610;"Московская биржа ММВБ-РТС";"Средний бизнес"
611;"Автотор холдинг";"Средний бизнес"
612;"ООО Савельев, Андреев и Голубева";"Малый бизнес"
613;"Газпром бурение";"Средний бизнес"
614;"ООО Рогов, Галкин и Голубев";"Средний бизнес"
615;"Силин Инк";"Малый бизнес"
616;"ГВСУ по специальным объектам";"Средний бизнес"
617;"РАО Аксенов, Назаров и Ильин";"Малый бизнес"
618;"НПО Анисимова-Тарасов";"Средний бизнес"
619;"АО Красильникова";"Средний бизнес"
620;"НПО Ермаков, Кудряшов и Белозеров";"Малый бизнес"
621;"РАО Белоусов";"Малый бизнес"
622;"Кузнецов Инкорпорэйтед";"Малый бизнес"
623;"Уральские локомотивы";"Средний бизнес"
624;"ОАО Мельников, Аксенов и Овчинникова";"Малый бизнес"
625;"РАО Панова";"Малый бизнес"
626;"РАО Николаев, Петров и Волков";"Средний бизнес"
627;"РАО Галкин, Цветков и Афанасьев";"Средний бизнес"
628;"ЗАО Быкова, Галкин и Бобров";"Малый бизнес"
629;"Р-Фарм";"Средний бизнес"
